1.675 & 0.025 & 0.421827198173976 & 0.015625 & 0.09202 & 0.00947 
1.675 & 0.025 & 0.390570464134181 & 0.015625 & 0.00109 & 0.01122 
1.675 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
1.725 & 0.025 & 0.796846376179404 & 0.015625 & 1.01814 & 0.09483 
1.725 & 0.025 & 0.765595506067851 & 0.015625 & 1.06904 & 0.08898 
1.725 & 0.025 & 0.734322509435686 & 0.015625 & 0.74322 & 0.06018 
1.725 & 0.025 & 0.703146544139477 & 0.015625 & 0.69721 & 0.05489 
1.725 & 0.025 & 0.671849873884635 & 0.015625 & 0.55864 & 0.04387 
1.725 & 0.025 & 0.640645906533562 & 0.015625 & 0.41894 & 0.03295 
1.725 & 0.025 & 0.609315145729058 & 0.015625 & 0.31253 & 0.02475 
1.725 & 0.025 & 0.578142474934545 & 0.015625 & 0.23882 & 0.01927 
1.725 & 0.025 & 0.546832800471972 & 0.015625 & 0.17450 & 0.01446 
1.725 & 0.025 & 0.515636365015301 & 0.015625 & 0.11683 & 0.01028 
1.725 & 0.025 & 0.484351604002836 & 0.015625 & 0.08091 & 0.00765 
1.725 & 0.025 & 0.453057191131729 & 0.015625 & 0.07669 & 0.00755 
1.725 & 0.025 & 0.421827198173976 & 0.015625 & 0.06864 & 0.00712 
1.725 & 0.025 & 0.390570464134181 & 0.015625 & 0.08276 & 0.00872 
1.725 & 0.025 & 0.359345396005891 & 0.015625 & 0.09112 & 0.00991 
1.775 & 0.025 & 0.796846376179404 & 0.015625 & 1.24979 & 0.11120 
1.775 & 0.025 & 0.765595506067851 & 0.015625 & 1.12900 & 0.09202 
1.775 & 0.025 & 0.734322509435686 & 0.015625 & 0.90115 & 0.07101 
1.775 & 0.025 & 0.703146544139477 & 0.015625 & 0.73823 & 0.05738 
1.775 & 0.025 & 0.671849873884635 & 0.015625 & 0.59156 & 0.04598 
1.775 & 0.025 & 0.640645906533562 & 0.015625 & 0.47424 & 0.03668 
1.775 & 0.025 & 0.609315145729058 & 0.015625 & 0.37125 & 0.02890 
1.775 & 0.025 & 0.578142474934545 & 0.015625 & 0.26030 & 0.02059 
1.775 & 0.025 & 0.546832800471972 & 0.015625 & 0.19427 & 0.01570 
1.775 & 0.025 & 0.515636365015301 & 0.015625 & 0.14121 & 0.01184 
1.775 & 0.025 & 0.484351604002836 & 0.015625 & 0.10374 & 0.00914 
1.775 & 0.025 & 0.453057191131729 & 0.015625 & 0.08571 & 0.00788 
1.775 & 0.025 & 0.421827198173976 & 0.015625 & 0.09346 & 0.00875 
1.775 & 0.025 & 0.390570464134181 & 0.015625 & 0.09727 & 0.00936 
1.775 & 0.025 & 0.359345396005891 & 0.015625 & 0.11059 & 0.01097 
1.825 & 0.025 & 0.796846376179404 & 0.015625 & 1.08220 & 0.09562 
1.825 & 0.025 & 0.765595506067851 & 0.015625 & 0.94572 & 0.07790 
1.825 & 0.025 & 0.734322509435686 & 0.015625 & 0.81940 & 0.06476 
1.825 & 0.025 & 0.703146544139477 & 0.015625 & 0.72832 & 0.05695 
1.825 & 0.025 & 0.671849873884635 & 0.015625 & 0.58053 & 0.04523 
1.825 & 0.025 & 0.640645906533562 & 0.015625 & 0.48134 & 0.03725 
1.825 & 0.025 & 0.609315145729058 & 0.015625 & 0.34320 & 0.02682 
1.825 & 0.025 & 0.578142474934545 & 0.015625 & 0.26252 & 0.02079 
1.825 & 0.025 & 0.546832800471972 & 0.015625 & 0.20082 & 0.01623 
1.825 & 0.025 & 0.515636365015301 & 0.015625 & 0.14348 & 0.01199 
1.825 & 0.025 & 0.484351604002836 & 0.015625 & 0.12004 & 0.01028 
1.825 & 0.025 & 0.453057191131729 & 0.015625 & 0.10506 & 0.00923 
1.825 & 0.025 & 0.421827198173976 & 0.015625 & 0.10138 & 0.00909 
1.825 & 0.025 & 0.390570464134181 & 0.015625 & 0.10766 & 0.00994 
1.825 & 0.025 & 0.359345396005891 & 0.015625 & 0.10668 & 0.01037 
1.875 & 0.025 & 0.796846376179404 & 0.015625 & 1.22832 & 0.11562 
1.875 & 0.025 & 0.765595506067851 & 0.015625 & 1.10636 & 0.09426 
1.875 & 0.025 & 0.734322509435686 & 0.015625 & 0.84252 & 0.06882 
1.875 & 0.025 & 0.703146544139477 & 0.015625 & 0.70450 & 0.05726 
1.875 & 0.025 & 0.671849873884635 & 0.015625 & 0.56959 & 0.04587 
1.875 & 0.025 & 0.640645906533562 & 0.015625 & 0.44107 & 0.03535 
1.875 & 0.025 & 0.609315145729058 & 0.015625 & 0.34194 & 0.02751 
1.875 & 0.025 & 0.578142474934545 & 0.015625 & 0.30746 & 0.02490 
1.875 & 0.025 & 0.546832800471972 & 0.015625 & 0.21477 & 0.01786 
1.875 & 0.025 & 0.515636365015301 & 0.015625 & 0.17976 & 0.01525 
1.875 & 0.025 & 0.484351604002836 & 0.015625 & 0.13713 & 0.01200 
1.875 & 0.025 & 0.453057191131729 & 0.015625 & 0.11838 & 0.01061 
1.875 & 0.025 & 0.421827198173976 & 0.015625 & 0.11459 & 0.01053 
1.875 & 0.025 & 0.390570464134181 & 0.015625 & 0.11782 & 0.01106 
1.875 & 0.025 & 0.359345396005891 & 0.015625 & 0.13072 & 0.01275 
1.875 & 0.025 & 0.328042397768122 & 0.015625 & 0.15207 & 0.01535 
1.875 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
1.875 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
1.925 & 0.025 & 0.796846376179404 & 0.015625 & 1.08479 & 0.09763 
1.925 & 0.025 & 0.765595506067851 & 0.015625 & 0.88565 & 0.07494 
1.925 & 0.025 & 0.734322509435686 & 0.015625 & 0.74350 & 0.06064 
1.925 & 0.025 & 0.703146544139477 & 0.015625 & 0.64919 & 0.05208 
1.925 & 0.025 & 0.671849873884635 & 0.015625 & 0.52304 & 0.04204 
1.925 & 0.025 & 0.640645906533562 & 0.015625 & 0.41828 & 0.03327 
1.925 & 0.025 & 0.609315145729058 & 0.015625 & 0.32551 & 0.02597 
1.925 & 0.025 & 0.578142474934545 & 0.015625 & 0.26657 & 0.02151 
1.925 & 0.025 & 0.546832800471972 & 0.015625 & 0.19828 & 0.01633 
1.925 & 0.025 & 0.515636365015301 & 0.015625 & 0.15956 & 0.01336 
1.925 & 0.025 & 0.484351604002836 & 0.015625 & 0.13616 & 0.01152 
1.925 & 0.025 & 0.453057191131729 & 0.015625 & 0.12062 & 0.01041 
1.925 & 0.025 & 0.421827198173976 & 0.015625 & 0.11905 & 0.01036 
1.925 & 0.025 & 0.390570464134181 & 0.015625 & 0.11006 & 0.00994 
1.925 & 0.025 & 0.359345396005891 & 0.015625 & 0.12794 & 0.01185 
1.925 & 0.025 & 0.328042397768122 & 0.015625 & 0.11382 & 0.01109 
1.925 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
1.925 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
1.975 & 0.025 & 0.796846376179404 & 0.015625 & 1.05783 & 0.09858 
1.975 & 0.025 & 0.765595506067851 & 0.015625 & 1.04006 & 0.08897 
1.975 & 0.025 & 0.734322509435686 & 0.015625 & 0.95321 & 0.07806 
1.975 & 0.025 & 0.703146544139477 & 0.015625 & 0.82533 & 0.06717 
1.975 & 0.025 & 0.671849873884635 & 0.015625 & 0.60046 & 0.04877 
1.975 & 0.025 & 0.640645906533562 & 0.015625 & 0.46824 & 0.03774 
1.975 & 0.025 & 0.609315145729058 & 0.015625 & 0.39186 & 0.03155 
1.975 & 0.025 & 0.578142474934545 & 0.015625 & 0.32361 & 0.02628 
1.975 & 0.025 & 0.546832800471972 & 0.015625 & 0.23221 & 0.01932 
1.975 & 0.025 & 0.515636365015301 & 0.015625 & 0.19452 & 0.01640 
1.975 & 0.025 & 0.484351604002836 & 0.015625 & 0.18326 & 0.01549 
1.975 & 0.025 & 0.453057191131729 & 0.015625 & 0.17912 & 0.01513 
1.975 & 0.025 & 0.421827198173976 & 0.015625 & 0.14756 & 0.01290 
1.975 & 0.025 & 0.390570464134181 & 0.015625 & 0.16066 & 0.01406 
1.975 & 0.025 & 0.359345396005891 & 0.015625 & 0.15406 & 0.01414 
1.975 & 0.025 & 0.328207267567788 & 0.015625 & 0.17302 & 0.01625 
1.975 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
1.975 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
2.025 & 0.025 & 0.796846376179404 & 0.015625 & 0.95090 & 0.08871 
2.025 & 0.025 & 0.765595506067851 & 0.015625 & 0.87423 & 0.07604 
2.025 & 0.025 & 0.734322509435686 & 0.015625 & 0.66612 & 0.05614 
2.025 & 0.025 & 0.703146544139477 & 0.015625 & 0.59365 & 0.04896 
2.025 & 0.025 & 0.671849873884635 & 0.015625 & 0.45384 & 0.03726 
2.025 & 0.025 & 0.640645906533562 & 0.015625 & 0.38491 & 0.03128 
2.025 & 0.025 & 0.609315145729058 & 0.015625 & 0.32865 & 0.02672 
2.025 & 0.025 & 0.578142474934545 & 0.015625 & 0.22036 & 0.01837 
2.025 & 0.025 & 0.546832800471972 & 0.015625 & 0.17293 & 0.01466 
2.025 & 0.025 & 0.515636365015301 & 0.015625 & 0.15662 & 0.01333 
2.025 & 0.025 & 0.484351604002836 & 0.015625 & 0.15003 & 0.01281 
2.025 & 0.025 & 0.453057191131729 & 0.015625 & 0.13452 & 0.01145 
2.025 & 0.025 & 0.421827198173976 & 0.015625 & 0.13822 & 0.01186 
2.025 & 0.025 & 0.390570464134181 & 0.015625 & 0.12319 & 0.01095 
2.025 & 0.025 & 0.359345396005891 & 0.015625 & 0.14133 & 0.01261 
2.025 & 0.025 & 0.328042397768122 & 0.015625 & 0.12633 & 0.01197 
2.025 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
2.025 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
2.075 & 0.025 & 0.796846376179404 & 0.015625 & 0.82481 & 0.07840 
2.075 & 0.025 & 0.765595506067851 & 0.015625 & 0.66488 & 0.05976 
2.075 & 0.025 & 0.734322509435686 & 0.015625 & 0.59006 & 0.05041 
2.075 & 0.025 & 0.703146544139477 & 0.015625 & 0.49111 & 0.04179 
2.075 & 0.025 & 0.671849873884635 & 0.015625 & 0.40548 & 0.03380 
2.075 & 0.025 & 0.640645906533562 & 0.015625 & 0.34524 & 0.02848 
2.075 & 0.025 & 0.609315145729058 & 0.015625 & 0.29390 & 0.02415 
2.075 & 0.025 & 0.578142474934545 & 0.015625 & 0.21958 & 0.01834 
2.075 & 0.025 & 0.546832800471972 & 0.015625 & 0.18272 & 0.01536 
2.075 & 0.025 & 0.515636365015301 & 0.015625 & 0.15489 & 0.01317 
2.075 & 0.025 & 0.484351604002836 & 0.015625 & 0.14817 & 0.01253 
2.075 & 0.025 & 0.453057191131729 & 0.015625 & 0.14778 & 0.01249 
2.075 & 0.025 & 0.421827198173976 & 0.015625 & 0.13531 & 0.01160 
2.075 & 0.025 & 0.390570464134181 & 0.015625 & 0.13820 & 0.01199 
2.075 & 0.025 & 0.359345396005891 & 0.015625 & 0.13607 & 0.01207 
2.075 & 0.025 & 0.328042397768122 & 0.015625 & 0.12844 & 0.01188 
2.075 & 0.025 & 0.296874921751515 & 0.015625 & 0.12819 & 0.01246 
2.075 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
2.125 & 0.025 & 0.796846376179404 & 0.015625 & 0.98875 & 0.09685 
2.125 & 0.025 & 0.765595506067851 & 0.015625 & 0.75834 & 0.06850 
2.125 & 0.025 & 0.734322509435686 & 0.015625 & 0.69136 & 0.06010 
2.125 & 0.025 & 0.703146544139477 & 0.015625 & 0.59944 & 0.05153 
2.125 & 0.025 & 0.671849873884635 & 0.015625 & 0.49267 & 0.04158 
2.125 & 0.025 & 0.640645906533562 & 0.015625 & 0.40818 & 0.03427 
2.125 & 0.025 & 0.609315145729058 & 0.015625 & 0.33554 & 0.02808 
2.125 & 0.025 & 0.578142474934545 & 0.015625 & 0.25623 & 0.02183 
2.125 & 0.025 & 0.546832800471972 & 0.015625 & 0.24958 & 0.02107 
2.125 & 0.025 & 0.515636365015301 & 0.015625 & 0.19836 & 0.01696 
2.125 & 0.025 & 0.484351604002836 & 0.015625 & 0.19051 & 0.01628 
2.125 & 0.025 & 0.453057191131729 & 0.015625 & 0.17506 & 0.01502 
2.125 & 0.025 & 0.421827198173976 & 0.015625 & 0.18384 & 0.01570 
2.125 & 0.025 & 0.390570464134181 & 0.015625 & 0.17442 & 0.01514 
2.125 & 0.025 & 0.359345396005891 & 0.015625 & 0.15705 & 0.01408 
2.125 & 0.025 & 0.328207267567788 & 0.015625 & 0.14792 & 0.01391 
2.125 & 0.025 & 0.296874921751515 & 0.015625 & 0.13154 & 0.01328 
2.125 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
2.175 & 0.025 & 0.796846376179404 & 0.015625 & 0.77172 & 0.07715 
2.175 & 0.025 & 0.765595506067851 & 0.015625 & 0.59290 & 0.05447 
2.175 & 0.025 & 0.734322509435686 & 0.015625 & 0.47914 & 0.04257 
2.175 & 0.025 & 0.703146544139477 & 0.015625 & 0.40905 & 0.03586 
2.175 & 0.025 & 0.671849873884635 & 0.015625 & 0.36432 & 0.03106 
2.175 & 0.025 & 0.640645906533562 & 0.015625 & 0.31312 & 0.02642 
2.175 & 0.025 & 0.609315145729058 & 0.015625 & 0.25793 & 0.02186 
2.175 & 0.025 & 0.578142474934545 & 0.015625 & 0.19033 & 0.01638 
2.175 & 0.025 & 0.546832800471972 & 0.015625 & 0.16499 & 0.01429 
2.175 & 0.025 & 0.515636365015301 & 0.015625 & 0.18547 & 0.01566 
2.175 & 0.025 & 0.484351604002836 & 0.015625 & 0.16521 & 0.01402 
2.175 & 0.025 & 0.453057191131729 & 0.015625 & 0.16587 & 0.01396 
2.175 & 0.025 & 0.421827198173976 & 0.015625 & 0.14778 & 0.01255 
2.175 & 0.025 & 0.390570464134181 & 0.015625 & 0.14077 & 0.01212 
2.175 & 0.025 & 0.359345396005891 & 0.015625 & 0.12481 & 0.01114 
2.175 & 0.025 & 0.328042397768122 & 0.015625 & 0.10761 & 0.01017 
2.175 & 0.025 & 0.296874921751515 & 0.015625 & 0.12433 & 0.01203 
2.175 & 0.025 & 1 & 0.015625 & 0.00000 & 0.00000 
2.225 & 0.025 & 0.796846376179404 & 0.015625 & 0.62997 & 0.06370 
2.225 & 0.025 & 0.765595506067851 & 0.015625 & 0.59452 & 0.05454 
2.225 & 0.025 & 0.734322509435686 & 0.015625 & 0.43364 & 0.03913 
2.225 & 0.025 & 0.703146544139477 & 0.015625 & 0.35145 & 0.03127 
2.225 & 0.025 & 0.671849873884635 & 0.015625 & 0.31648 & 0.02749 
2.225 & 0.025 & 0.640645906533562 & 0.015625 & 0.28559 & 0.02429 
2.225 & 0.025 & 0.609315145729058 & 0.015625 & 0.23659 & 0.02018 
2.225 & 0.025 & 0.578142474934545 & 0.015625 & 0.17934 & 0.01556 
2.225 & 0.025 & 0.546832800471972 & 0.015625 & 0.16937 & 0.01462 
2.225 & 0.025 & 0.515636365015301 & 0.015625 & 0.16760 & 0.01433 
2.225 & 0.025 & 0.484351604002836 & 0.015625 & 0.16964 & 0.01430 
2.225 & 0.025 & 0.453057191131729 & 0.015625 & 0.17245 & 0.01448 
2.225 & 0.025 & 0.421827198173976 & 0.015625 & 0.14534 & 0.01235 
2.225 & 0.025 & 0.390570464134181 & 0.015625 & 0.15309 & 0.01302 
2.225 & 0.025 & 0.359345396005891 & 0.015625 & 0.13325 & 0.01166 
2.225 & 0.025 & 0.328042397768122 & 0.015625 & 0.11385 & 0.01038 
2.225 & 0.025 & 0.296874921751515 & 0.015625 & 0.11629 & 0.01114 
2.225 & 0.025 & 0.265556117486809 & 0.015625 & 0.10953 & 0.01118 
2.275 & 0.025 & 0.796846376179404 & 0.015625 & 0.66810 & 0.07066 
2.275 & 0.025 & 0.765595506067851 & 0.015625 & 0.57459 & 0.05572 
2.275 & 0.025 & 0.734322509435686 & 0.015625 & 0.45822 & 0.04316 
2.275 & 0.025 & 0.703146544139477 & 0.015625 & 0.36657 & 0.03425 
2.275 & 0.025 & 0.671849873884635 & 0.015625 & 0.33333 & 0.02995 
2.275 & 0.025 & 0.640645906533562 & 0.015625 & 0.29366 & 0.02592 
2.275 & 0.025 & 0.609315145729058 & 0.015625 & 0.22661 & 0.02021 
2.275 & 0.025 & 0.578142474934545 & 0.015625 & 0.21223 & 0.01878 
2.275 & 0.025 & 0.546832800471972 & 0.015625 & 0.18767 & 0.01662 
2.275 & 0.025 & 0.515636365015301 & 0.015625 & 0.20217 & 0.01752 
2.275 & 0.025 & 0.484351604002836 & 0.015625 & 0.18699 & 0.01615 
2.275 & 0.025 & 0.453057191131729 & 0.015625 & 0.19419 & 0.01662 
2.275 & 0.025 & 0.421827198173976 & 0.015625 & 0.18311 & 0.01570 
2.275 & 0.025 & 0.390570464134181 & 0.015625 & 0.17057 & 0.01489 
2.275 & 0.025 & 0.359345396005891 & 0.015625 & 0.13808 & 0.01250 
2.275 & 0.025 & 0.328207267567788 & 0.015625 & 0.12577 & 0.01186 
2.275 & 0.025 & 0.296874921751515 & 0.015625 & 0.12303 & 0.01214 
2.275 & 0.025 & 0.265556117486809 & 0.015625 & 0.12540 & 0.01294 
